"","X.1","X","sg_d_bg","sg_d_nd","lat","lon","nght_fl","landcvr","cn_mean","cn_max","h_can","cn_med","cn_h_25","cn_h_50","cn_h_60","cn_h_70","cn_h_75","cn_h_80","cn_h_85","cn_h_90","cn_h_95","cn_open","toc_rgh","cn_unc","cn_pho","toc_pho","cn_flag","sb_cn_1","sb_cn_2","sb_cn_3","sb_cn_4","sb_cn_5","ls_flag","beam","filenam","year","month","day","hhmmss","RH_100_ALS","RH_99_ALS","RH_98_ALS","RH_95_ALS","RH_75_ALS","RH_50_ALS","RH_25_ALS","ALS_all_grid","ALS_abvg_grid"
"26",1019,395584,362355,362359,65.1441955566406,-147.493682861328,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,35,0,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,14.64,10.8947,9.96879999999999,6.72,0,0,0,4.02013651877133,4.47591254752852
"27",1020,395585,362360,362364,65.1450881958008,-147.493942260742,1,8,7.17944002151489,17.5369873046875,17.5369873046875,4.61355590820312,1.19760131835938,4.61355590820312,8.34356689453125,13.8573303222656,14.203857421875,14.9938659667969,15.1049499511719,16.5117492675781,17.0798034667969,6.26898813247681,1.01784038543701,8.50167560577393,39,10,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,21.69,18.9559,17.9206,17.15,14.42,4.215,0.08,11.376212647672,11.4475314685315
"28",1021,395586,362365,362369,65.1459808349609,-147.494186401367,1,8,10.988543510437,21.8306884765625,21.6312866210938,13.2391967773438,2.21929931640625,13.2391967773438,14.7764282226562,16.7183227539062,17.5557861328125,18.328125,18.6979370117188,19.1699523925781,20.15087890625,7.34162998199463,1.14878046512604,10.7559814453125,57,6,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,23.51,21.9757,21.6014,20.9885,18.14,15.03,3.8975,17.9450853018373,17.9450853018373
"29",1022,395587,362370,362374,65.1468658447266,-147.494445800781,1,8,10.4605922698975,23.8301696777344,23.3763427734375,13.2900238037109,1.07302856445312,12.6189270019531,16.7909545898438,17.8602294921875,18.5147705078125,19.0680847167969,19.950927734375,20.7655334472656,21.4341430664062,8.69631576538086,1.70693862438202,13.5497140884399,47,13,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,24.61,22.7954,22.32,21.647,18.8,16,0.505,19.0680640854473,19.0680640854473
"30",1023,395588,362375,362379,65.1477584838867,-147.494705200195,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,27,0,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,20.29,19.0452,18.68,17.9,13.89,7.58,0,13.0207018716578,13.0991257565568
"31",1024,395589,362390,362394,65.1504364013672,-147.495498657227,1,8,3.29614448547363,5.85586547851562,5.85586547851562,3.86268615722656,1.33950805664062,3.58468627929688,4.33187866210938,4.69134521484375,4.69134521484375,4.84799194335938,4.8646240234375,5.151123046875,5.85586547851562,1.63843905925751,0.501157701015472,6.38252067565918,8,8,1,0,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,10.42,5.88,5.29,4.55,0.25,0,0,3.19592752372735,3.27659292035398
"32",1025,395590,362395,362399,65.1513214111328,-147.49577331543,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,20,0,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,6.59,4.45,3.65,0.28,0,0,0,2.11118598382749,2.35307228915663
"33",1026,395591,362400,362404,65.152214050293,-147.496032714844,1,8,2.53259778022766,7.61175537109375,7.61175537109375,1.85915374755859,1.30302429199219,1.74943542480469,2.42999267578125,2.86465454101562,3.40217590332031,3.68551635742188,3.98268127441406,4.19894409179688,6.2650146484375,1.64134335517883,1.63280892372131,4.72669124603271,41,5,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,11.49,7.83,6.9552,5.394,0,0,0,3.08848,3.36040069686411
"34",1027,395592,362405,362409,65.1531066894531,-147.496292114258,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,22,0,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,11.02,5.7915,4.293,2.1275,0,0,0,2.71987244897959,2.81382585751979
"35",1028,395593,362410,362414,65.1539993286133,-147.496566772461,1,8,2.65916442871094,6.83274841308594,6.83274841308594,2.19432067871094,1.01005554199219,1.85798645019531,2.97003173828125,3.06312561035156,3.97883605957031,4.65190124511719,4.95384216308594,5.17579650878906,5.85354614257812,1.8234156370163,1.15614235401154,3.94062852859497,17,7,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,7.91,3.86800000000003,2.542,0.26,0,0,0,2.0981914893617,2.10548042704626
"36",102,29557,639420,639424,65.1502456665039,-147.452301025391,1,7,1.59226858615875,4.92141723632812,4.13528442382812,1.42816162109375,0.992767333984375,1.42816162109375,1.62820434570312,1.84768676757812,2.00692749023438,2.08819580078125,2.38583374023438,2.6573486328125,3.056640625,0.810123264789581,0.697859227657318,4.1065788269043,102,29,1,1,1,1,1,1,0,"1l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,18.83,5.2716,4.96,4.41,3.53,2.89,1.78,3.65229862475442,3.65470511140236
"37",1029,395594,362415,362419,65.1548919677734,-147.496826171875,1,8,1.98368966579437,3.7984619140625,3.7984619140625,2.1368408203125,0.9937744140625,2.1368408203125,2.42233276367188,2.49710083007812,2.59564208984375,2.67182922363281,2.86508178710938,3.20832824707031,3.37568664550781,0.931068062782288,0.505463361740112,2.33244276046753,11,12,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,8.37,3.69809999999999,2.8062,0.37,0,0,0,1.48130750605327,1.50928395061728
"38",1030,395595,362420,362424,65.1557769775391,-147.497085571289,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,17,0,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,8.46,4.89159999999994,0.398800000000001,0,0,0,0,2.65522727272727,2.7153488372093
"39",1031,395596,362425,362429,65.1566696166992,-147.497344970703,1,8,1.38070511817932,2.68930053710938,2.68930053710938,1.14075469970703,0.664932250976562,1.13282775878906,1.35997009277344,1.95802307128906,1.96554565429688,2.10020446777344,2.13395690917969,2.43536376953125,2.50082397460938,0.674497187137604,0.230615645647049,3.3813796043396,22,6,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,9.75,0.07,0,0,0,0,0,2.5548275862069,2.5548275862069
"40",1032,395597,362430,362434,65.1575622558594,-147.497604370117,1,8,1.56064832210541,3.198974609375,3.198974609375,1.49891662597656,1.03207397460938,1.49891662597656,1.65184020996094,1.74481201171875,1.84371948242188,1.899169921875,2.56257629394531,2.72894287109375,3.198974609375,0.722586274147034,0,3.05334949493408,16,1,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,12.36,2.54,0,0,0,0,0,3.31769230769231,3.31769230769231
"41",1033,395598,362435,362439,65.1584548950195,-147.497863769531,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,13,0,1,1,1,1,1,0,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,7.74,0,0,0,0,0,0,4.04611111111111,4.04611111111111
"42",1034,395599,362440,362444,65.1593475341797,-147.498123168945,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,10,0,1,1,1,1,0,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,6.36,0.449200000000001,0,0,0,0,0,2.99936170212766,2.99936170212766
"43",1035,395600,362445,362449,65.1602325439453,-147.498382568359,1,8,2.8380172252655,8.00056457519531,8.00056457519531,2.29049682617188,1.14144897460938,2.29049682617188,2.92399597167969,3.23255920410156,4.38642883300781,4.733642578125,5.13311767578125,6.08409118652344,8.00056457519531,2.09533882141113,1.4550529718399,3.61516809463501,14,3,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,11.22,5.98349999999999,4.43,0.265,0,0,0,4.59225130890052,4.61615789473684
"44",1036,395601,362450,362454,65.1611251831055,-147.498641967773,1,8,2.48953247070312,5.76296997070312,5.76296997070312,1.58221435546875,0.919891357421875,1.58221435546875,3.15435791015625,3.4580078125,3.50738525390625,4.18133544921875,4.48934936523438,5.28717041015625,5.6268310546875,1.70222544670105,0.621786773204803,5.03161573410034,22,5,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,9.72,4.83420000000001,3.75559999999999,1.087,0,0,0,3.62974074074074,3.64308550185874
"45",1037,395602,362455,362459,65.1620178222656,-147.498901367188,1,8,3.21481895446777,8.54421997070312,8.54421997070312,2.67120361328125,0.93621826171875,2.56329345703125,3.85684204101562,4.83160400390625,5.11373901367188,5.41412353515625,5.94589233398438,7.24981689453125,7.51596069335938,2.44571113586426,1.20829045772552,4.80380153656006,31,17,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,11.48,8.27,7.76,6.584,0.55,0,0,4.17980244590781,4.20320719016083
"46",1038,395603,362460,362464,65.1629104614258,-147.499145507812,1,8,4.05007886886597,8.11074829101562,8.11074829101562,4.5751953125,1.61477661132812,4.36029052734375,5.22076416015625,5.74655151367188,6.30142211914062,6.51040649414062,6.67459106445312,6.79327392578125,7.45721435546875,2.37278342247009,0.722542345523834,5.78881740570068,33,11,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,13.09,8.9,8.14,6.89,0.28,0,0,4.8222662601626,4.86659487179487
"47",103,29558,639425,639429,65.1493530273438,-147.452545166016,1,7,1.38663256168365,3.95401000976562,3.53570556640625,1.22442626953125,0.9580078125,1.22442626953125,1.30422973632812,1.56365966796875,1.65597534179688,1.77569580078125,1.93194580078125,2.12728881835938,2.60089111328125,0.632380902767181,0.612385809421539,3.94227385520935,106,19,1,1,1,1,1,1,0,"1l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,7.97,5.97,5.71,5.3,4.25,3.25,0.47,4.14546710526316,4.15655013192612
"48",1039,395604,362465,362469,65.1638031005859,-147.499420166016,1,8,3.65275621414185,9.65341186523438,9.41305541992188,3.46304321289062,1.33984375,3.02120971679688,4.24215698242188,4.7740478515625,4.96343994140625,5.84112548828125,6.55331420898438,7.19021606445312,8.84698486328125,2.46732568740845,0,5.69008302688599,55,1,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,14.59,9.245,7.7,5.85,0.21,0,0,4.33052921719956,4.36365555555556
"49",1040,395605,362470,362474,65.1646957397461,-147.49967956543,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,27,0,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,15.72,10.8868,9.58,6.58199999999999,0,0,0,4.4594127806563,4.57744680851064
"50",1041,395606,362475,362479,65.1655883789062,-147.499908447266,1,8,3.93657350540161,15.271240234375,14.8998413085938,1.51861572265625,0.939910888671875,1.51861572265625,2.36627197265625,4.47940063476562,6.405517578125,7.95974731445312,10.8600769042969,12.5435180664062,12.9295043945312,4.36636543273926,1.43920266628265,5.37802362442017,50,9,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,18.65,14.3588,13.5076,10.56,0.68,0,0,4.65114851485149,4.71142427281846
"51",1042,395607,362480,362484,65.1664733886719,-147.50016784668,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,52,0,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,15.31,9.47800000000003,6.26,5.465,3.685,1.73,0,3.93711078928313,3.9483660130719
"52",1043,395608,362485,362489,65.167366027832,-147.500411987305,1,8,6.88714456558228,16.7604064941406,16.6441955566406,5.70620727539062,1.55410766601562,5.70620727539062,8.30221557617188,9.82766723632812,12.3080139160156,13.1866149902344,14.3643798828125,15.6401062011719,16.3186950683594,5.54919290542603,1.10064291954041,7.16885900497437,57,14,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,20.24,17.91,17.26,15.914,11.27,3.99,0.35,8.75991458607096,8.75991458607096
"53",1044,395609,362490,362494,65.1682586669922,-147.50065612793,1,8,7.20168590545654,16.281982421875,15.4822082519531,7.65509033203125,3.50198364257812,7.6109619140625,8.57711791992188,9.5242919921875,9.91412353515625,10.8466186523438,11.3700561523438,11.59375,13.3165893554688,4.02456045150757,1.65078473091125,9.37139415740967,83,7,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,18.37,16.6879,16.12,15.14,11.4875,7.515,0,11.1745937090433,11.1745937090433
"54",1045,395610,362495,362499,65.1691513061523,-147.500915527344,1,8,8.72554302215576,17.0491333007812,16.736083984375,10.1280822753906,2.29800415039062,10.1280822753906,12.0113220214844,12.8868713378906,13.6862182617188,14.0729675292969,14.3727111816406,14.9126281738281,16.4954833984375,5.51997661590576,1.26257884502411,8.38038539886475,66,21,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,19.39,17.44,17.0282,16.42,14.03,11.45,0.44,13.5542885117493,13.5542885117493
"55",1046,395611,362500,362504,65.1700439453125,-147.501159667969,1,8,6.96243715286255,18.544677734375,17.2413635253906,4.981689453125,1.91326904296875,4.981689453125,7.56625366210938,10.8354797363281,12.4922485351562,13.0873718261719,13.8488464355469,14.9154052734375,16.5834045410156,5.44449949264526,1.39957284927368,6.5195951461792,57,6,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,18.04,17.1873,16.7846,15.9665,11.98,5.39,0.22,10.7312641383899,10.738362183755
"56",1047,395612,362505,362509,65.1709365844727,-147.501419067383,1,8,7.79069185256958,19.249755859375,18.3141174316406,7.71795654296875,1.43014526367188,7.71795654296875,10.6854248046875,13.2103271484375,13.4931945800781,14.1702880859375,14.9075622558594,15.1610717773438,16.3501892089844,5.99980592727661,1.53489327430725,6.1034779548645,69,14,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,19.64,18.2427,17.72,16.64,12.7,4.28,0.19,11.369127248501,11.3994255177021
"57",1048,395613,362510,362514,65.1718292236328,-147.501647949219,1,8,8.7497034072876,16.7740783691406,16.2850036621094,10.1315307617188,2.42221069335938,10.1315307617188,12.8287353515625,13.1796264648438,13.6504821777344,14.1301879882812,14.5697937011719,15.2630615234375,15.9383239746094,5.58379077911377,0.60052764415741,9.92054080963135,59,8,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,19.41,17.6599,16.9698,15.74,13.7,10.53,2.31,12.2285901639344,12.2285901639344
"58",104,29559,639430,639434,65.1484603881836,-147.452774047852,1,7,1.36995804309845,4.16400146484375,3.171630859375,1.16265869140625,0.78985595703125,1.14215087890625,1.3209228515625,1.52206420898438,1.74920654296875,1.88894653320312,2.0396728515625,2.53179931640625,2.83255004882812,0.752615094184875,0.581351697444916,3.45247220993042,90,18,1,1,1,1,1,1,0,"1l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,22.18,5.86,5.5548,5.08,3.83,2.59,0.55,3.57632490013316,3.58821643286573
"59",1049,395614,362515,362519,65.172721862793,-147.501892089844,1,8,9.3174877166748,18.2542419433594,18.0543212890625,10.0284729003906,3.0667724609375,9.99362182617188,11.7867736816406,14.104248046875,14.5619506835938,15.7926025390625,16.3138427734375,16.6912841796875,17.6279602050781,5.88619327545166,0.944396555423737,7.10888385772705,58,18,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,19.41,17.92,17.07,16.43,13.48,8.92,0.29,12.4146736980883,12.4555952380952
"60",1050,395615,362520,362524,65.1736145019531,-147.502136230469,1,8,8.91066741943359,19.3330688476562,18.8536376953125,10.0579528808594,1.36819458007812,10.0579528808594,13.0830993652344,14.3644714355469,15.4133911132812,15.6891479492188,15.9937438964844,16.6765441894531,18.0006103515625,6.59051179885864,1.15734541416168,8.48559474945068,66,15,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,19.26,17.37,16.83,15.73,13.41,9.66,0.11,13.3141411451398,13.3406204136091
"61",1051,395616,362525,362529,65.1745071411133,-147.502380371094,1,8,8.6028413772583,19.4876708984375,18.7836608886719,8.05917358398438,2.5570068359375,8.05917358398438,11.7379150390625,13.7923889160156,14.3735656738281,14.6986694335938,15.0712890625,15.8304138183594,16.6988525390625,5.75454092025757,1.60977733135223,10.4010457992554,77,22,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,19.25,17.7654,17.3408,16.747,14.42,10.33,0.46,14.0700651465798,14.079185136897
"62",1052,395617,362530,362534,65.1753997802734,-147.50260925293,1,8,8.53039360046387,17.8882141113281,16.0223999023438,10.6617736816406,2.09921264648438,10.6617736816406,12.7236938476562,13.7643127441406,14.0021362304688,14.3002624511719,14.55908203125,15.3739013671875,15.6614685058594,5.78098821640015,0.95087069272995,9.46580982208252,74,35,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,19.3,16.09,15.34,14.39,12.63,8.655,0,12.6206819672131,12.6206819672131
"63",1053,395618,362535,362539,65.1762924194336,-147.502853393555,1,8,9.20662975311279,18.2740173339844,17.6560363769531,11.2081909179688,3.31576538085938,11.1807861328125,12.3148193359375,13.0940551757812,13.4611511230469,14.0514221191406,14.8416442871094,15.7802734375,16.22705078125,5.40775394439697,1.03720271587372,13.1150550842285,95,11,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,17.94,16.82,16.3604,15.328,12.76,7.18,0,12.3687300531915,12.3687300531915
"64",1054,395619,362540,362544,65.1771774291992,-147.503082275391,1,8,7.85806560516357,19.1380615234375,18.4598083496094,6.53739929199219,1.57278442382812,6.2296142578125,10.1315002441406,13.4981079101562,14.1582336425781,15.6628112792969,16.0093383789062,16.5741882324219,17.3194580078125,6.34207630157471,1.19411373138428,9.63104057312012,82,24,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,18.15,17.23,16.84,16.29,13.68,9.91,0.175,13.1983519369665,13.2156738987508
"65",1055,395620,362545,362549,65.1780700683594,-147.503326416016,1,8,6.93641042709351,17.7952880859375,16.2593383789062,7.547119140625,3.04751586914062,7.547119140625,8.91152954101562,9.62167358398438,9.9716796875,10.4286499023438,10.9473876953125,11.4616394042969,13.0089721679688,4.08989381790161,2.15522432327271,13.4909534454346,78,15,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,17.05,15.35,14.97,14.038,10.12,7.88,0,10.8361309138043,10.8361309138043
"66",1056,395621,362550,362554,65.1789627075195,-147.503555297852,1,8,8.88515472412109,18.634521484375,17.6705322265625,11.4354248046875,1.39532470703125,11.4354248046875,13.2241821289062,14.253173828125,14.6799926757812,14.9754028320312,15.1052856445312,15.347900390625,16.5733642578125,6.30495595932007,1.09699130058289,9.14547634124756,63,30,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,19.44,17.96,17.65,17.03,15.04,13.1,0,15.2897706422018,15.2897706422018
"67",1057,395622,362555,362559,65.1798553466797,-147.503784179688,1,8,7.04066848754883,18.251708984375,17.2852783203125,4.2496337890625,1.4559326171875,3.921142578125,9.34124755859375,12.3521728515625,13.144775390625,13.7841186523438,14.7831420898438,15.1830444335938,15.918212890625,5.90530347824097,1.09537744522095,12.1574230194092,71,15,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,19.04,18.0174,17.57,16.88,14.11,10.38,0.17,12.7926371447455,12.809450694904
"68",1058,395623,362560,362564,65.1807479858398,-147.504028320312,1,8,6.62720727920532,17.4343872070312,15.0098266601562,4.87918090820312,1.3460693359375,4.79034423828125,8.7042236328125,11.3394165039062,11.7830810546875,12.6682739257812,13.0379638671875,13.7800903320312,14.7843627929688,5.2327880859375,1.29844748973846,11.0557422637939,92,24,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,18.14,15.8,15.2428,14.271,11.11,5.76,0.3,10.1663109354414,10.1796042216359
"69",105,29560,639435,639439,65.1475677490234,-147.453002929688,1,7,1.7169406414032,4.45254516601562,4.12603759765625,1.59246826171875,1.02767944335938,1.56576538085938,1.75680541992188,1.9527587890625,2.08453369140625,2.26187133789062,2.3638916015625,2.86380004882812,3.32391357421875,0.790584623813629,0.691317975521088,3.63097906112671,66,28,1,1,1,1,1,1,0,"1l","ATL08_20181226100839_13560105_003_01.h5",2018,12,26,100839,23.18,5.31199999999999,4.86,4.47,3.19,1.82,0.46,2.69812330623306,2.72860273972603
"70",1059,395624,362565,362569,65.181640625,-147.504272460938,1,8,5.48249387741089,15.3726196289062,13.3333129882812,4.89532470703125,1.215087890625,4.89166259765625,5.51300048828125,8.17266845703125,9.326171875,10.5247192382812,10.6443481445312,11.4088745117188,11.6649169921875,4.11930894851685,1.2455450296402,14.5405473709106,77,11,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,17.73,15.6745,14.97,13.56,9.92,4.18,0.27,9.2760878112713,9.29431385423506
"71",1060,395625,362570,362574,65.1825332641602,-147.504501342773,1,8,7.43086862564087,15.7664794921875,15.617919921875,8.32772827148438,1.57989501953125,7.92901611328125,10.1886596679688,11.544189453125,12.0879516601562,13.1012573242188,13.5001831054688,14.3724975585938,14.74755859375,5.22446775436401,1.01179850101471,9.84456920623779,58,18,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,16.79,15.289,14.91,14.19,12.06,4.37,0.06,10.4961227154047,10.5097908496732
"72",1061,395626,362575,362579,65.1834259033203,-147.504730224609,1,8,5.33163404464722,15.0432739257812,13.1883544921875,4.41925048828125,1.231201171875,4.41925048828125,5.90216064453125,8.19976806640625,9.55267333984375,10.0872192382812,10.6475830078125,11.3593139648438,12.1846923828125,4.21322345733643,1.37203085422516,11.2272911071777,70,11,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,16.67,15.4134,14.8168,13.7,9.08,2.665,0,8.04144017725259,8.05322485207101
"73",1062,395627,362580,362584,65.1843185424805,-147.504974365234,1,8,4.83609628677368,11.0990600585938,10.8085327148438,4.8389892578125,1.5068359375,4.8389892578125,5.79803466796875,6.5599365234375,6.96392822265625,7.23590087890625,8.6162109375,9.84539794921875,10.3272705078125,3.08452296257019,0.428949266672134,12.5076026916504,90,5,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,15.8,12.43,11.28,10.18,6.55,2.33,0,6.74853067047076,6.76291636883488
"74",1063,395628,362585,362589,65.1852111816406,-147.505187988281,1,8,7.50633382797241,16.0233764648438,15.4992065429688,8.861083984375,2.97265625,8.842041015625,10.1175537109375,10.6737060546875,11.2296142578125,11.5836791992188,11.6768188476562,12.7559204101562,13.9129028320312,4.45997047424316,1.50301897525787,10.6193399429321,56,18,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,17.92,14.63,14.05,13.112,10.55,3.86,0.1,9.83406353408339,9.86665338645418
"75",1064,395629,362590,362594,65.1861038208008,-147.505416870117,1,8,5.77254056930542,13.115478515625,12.9729614257812,4.61215209960938,1.5770263671875,4.57904052734375,6.8521728515625,9.4033203125,9.82257080078125,10.152099609375,11.094970703125,11.862548828125,12.5907592773438,4.10901021957397,1.01061165332794,13.5348863601685,59,13,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,16.53,14.3804,14,13.19,10.71,4.91,0.13,10.2167960526316,10.2234628044766
"76",1065,395630,362595,362599,65.1869964599609,-147.505645751953,1,8,5.91494703292847,13.2711791992188,12.959228515625,5.6871337890625,2.39984130859375,5.6871337890625,7.52197265625,8.261474609375,8.6336669921875,9.21319580078125,10.1078491210938,11.113525390625,12.169189453125,3.57491207122803,1.36227905750275,14.5096731185913,54,15,1,1,1,1,1,1,0,"1r","ATL08_20190911091348_11500403_003_01.h5",2019,9,11,91348,16.07,12.66,12.14,11.04,7.91,3.31,0.65,7.33248844884488,7.33731175693527
